asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery
B086JYZY5T,Samsung Galaxy A51 128GB (6.5 inch) Display Quad Camera 48MP A515U T-Mobile/Sprint Unlocked Phone - Black (Renewed),$149.88 ,,USD,4.1,75,https://www.amazon.com/dp/B086JYZY5T,https://m.media-amazon.com/images/I/71XLiMyUBsL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$149.88 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 1 left in stock - order soon."
B0BQBT769T,AT&amp;T Samsung Galaxy S21 FE 5G - 128GB - Lavender - SM-G990ULVAATT,$239.95 ,,USD,4,3,https://www.amazon.com/dp/B0BQBT769T,https://m.media-amazon.com/images/I/91Vwrs6G4HL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$239.95 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 8 left in stock - order soon."
B08PQ3JHQ5,"Samsung Galaxy Note 20 5G N981 Mystic Gray 128GB, for Verizon (Renewed)",$254.00 ,,USD,4.2,55,https://www.amazon.com/dp/B08PQ3JHQ5,https://m.media-amazon.com/images/I/41p7ASagpPL._AC_SX348_SY500_FMwebp_QL65_.jpg,,$254.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 12 left in stock - order soon."
B0B6997TLM,"Samsung Galaxy A53 5G (128GB, 6GB) 6.5 inch 120Hz GSM Unlocked (Black) (Renewed)",$169.14 ,$319.99 ,USD,3.7,170,https://www.amazon.com/dp/B0B6997TLM,https://m.media-amazon.com/images/I/61uAwNHHgaL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$169.14 ,FALSE,FALSE,TRUE,TRUE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B08NC5G33F,"Samsung Galaxy A11 SM-A115A 32GB Single-Sim Android Smartphone - Black (Renewed) (Black, GSM Unlocked)",$83.99 ,$98.99 ,USD,3.9,733,https://www.amazon.com/dp/B08NC5G33F,https://m.media-amazon.com/images/I/41vLKi5F+WL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$83.99 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 8 left in stock - order soon."
B00M3D7UGY,"Samsung Galaxy Tab 4 16GB (10.1-Inch, White) (Renewed)",$150.00 ,,USD,3.9,651,https://www.amazon.com/dp/B00M3D7UGY,https://m.media-amazon.com/images/I/6136vlmwGfL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$150.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B08CHRHFRL,Samsung Galaxy A01 16GB BLACK VERIZON,$63.59 ,$79.95 ,USD,4.2,335,https://www.amazon.com/dp/B08CHRHFRL,https://m.media-amazon.com/images/I/51ZV+0jlLRL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$63.59 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0B97Z7H3P,SAMSUNG Galaxy S20 FE 5G 128GB Cloud Red - Verizon (Renewed),$179.55 ,$199.50 ,USD,4.1,82,https://www.amazon.com/dp/B0B97Z7H3P,https://m.media-amazon.com/images/I/71EScc4pOQL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$179.55 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Tue, Mar 19 Only 3 left in stock - order soon."
B0CD4MSK9B,SAMSUNG Galaxy S7 | 32GB | Unlocked GSM 4G/LTE Smartphone (Renewed) (Black),$99.99 ,$109.99 ,USD,3.3,39,https://www.amazon.com/dp/B0CD4MSK9B,https://m.media-amazon.com/images/I/51LNPqfg8fL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$99.99 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Mar 25 - 28 Or fastest delivery Tue, Mar 19"
B0CD4MSK9B,SAMSUNG Galaxy S7 | 32GB | Unlocked GSM 4G/LTE Smartphone (Renewed) (Black),$99.99 ,$109.99 ,USD,3.3,39,https://www.amazon.com/dp/B0CD4MSK9B,https://m.media-amazon.com/images/I/51LNPqfg8fL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$99.99 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Mar 25 - 28 Or fastest delivery Tue, Mar 19"
B08CHRHFRL,Samsung Galaxy A01 16GB BLACK VERIZON,$63.59 ,$79.95 ,USD,4.2,335,https://www.amazon.com/dp/B08CHRHFRL,https://m.media-amazon.com/images/I/51ZV+0jlLRL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$63.59 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0B9LDVCBY,"SAMSUNG Electronics Galaxy A03 Cell Phone, Factory GSM Unlocked Android Smartphone, 32GB, Long Lasting Battery, International Version (Black) (Renewed)",$94.00 ,,USD,3.2,14,https://www.amazon.com/dp/B0B9LDVCBY,https://m.media-amazon.com/images/I/51l1hRYN90L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$94.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B09478TZZY,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet for AT&amp;T (Renewed)",$233.78 ,,USD,3.8,45,https://www.amazon.com/dp/B09478TZZY,https://m.media-amazon.com/images/I/61uhL-Bb4xL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$233.78 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B089C8HSDS,"SAMSUNG Galaxy A01 (LTE Verizon) 5.7&quot; Screen and 16GB (U.S. Warranty), Black- SM-A015VZKAVZW",$79.95 ,,USD,3.8,56,https://www.amazon.com/dp/B089C8HSDS,https://m.media-amazon.com/images/I/5147fiHbNpL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$79.95 ,FALSE,FALSE,FALSE,FALSE,,"FREE delivery Mon, Mar 25 Or fastest delivery Tue, Mar 19"
B0BX4KQ6M1,Xiaomi Redmi Note 12 4G LTE (128GB + 4GB) Global Unlocked 6.67&quot; 50MP Triple (ONLY T-Moble/Tello/Mint USA Market) + (w/ 33W Fast Car Dual Charger Bundle) (Ice Blue Global + 33W Car Charger),$162.00 ,,USD,4.4,5362,https://www.amazon.com/dp/B0BX4KQ6M1,https://m.media-amazon.com/images/I/516d7C9LrtL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$162.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 13 left in stock - order soon."
B0B97Z7H3P,SAMSUNG Galaxy S20 FE 5G 128GB Cloud Red - Verizon (Renewed),$179.55 ,$199.50 ,USD,4.1,82,https://www.amazon.com/dp/B0B97Z7H3P,https://m.media-amazon.com/images/I/71EScc4pOQL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$179.55 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Tue, Mar 19 Only 3 left in stock - order soon."
B07K4R5R17,Samsung Galaxy S8 64GB at&amp;T - Midnight Black,$199.00 ,,USD,3.1,12,https://www.amazon.com/dp/B07K4R5R17,https://m.media-amazon.com/images/I/71M9S6h2HmL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$199.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 2 left in stock - order soon."
B094X9N9NX,Samsung Galaxy S21 5G 128GB WHITE Verizon Locked,$235.61 ,,USD,4.4,36,https://www.amazon.com/dp/B094X9N9NX,https://m.media-amazon.com/images/I/614mqqrRkdL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$235.61 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Wed, Mar 20 Only 1 left in stock - order soon."
B0C9JWSTB5,"Samsung Galaxy A14 5G (SM-A146M/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Ring Grip Case Bundle) - No Warranty - (Green)",$175.00 ,,USD,4,18,https://www.amazon.com/dp/B0C9JWSTB5,https://m.media-amazon.com/images/I/61hrvDfFNtL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$175.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B09TY959LR,SAMSUNG Galaxy A01 SM-A015A (Renewed) (for GSM),$72.00 ,,USD,3.8,29,https://www.amazon.com/dp/B09TY959LR,https://m.media-amazon.com/images/I/31fhi7aW5lL._AC_SX348_SY500_FMwebp_QL65_.jpg,,$72.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0B4FDDB4M,"SAMSUNG Galaxy A13 5G (64GB, 4GB) 6.5&#x27;&#x27; HD+, 50MP Triple Camera, 5000mAh Battery, 5G / 4G Volte (GSM Unlocked for AT&amp;T, T-Mobile, Global) A136U (w/ 64GB SD, Black) (Renewed)",$112.00 ,$149.00 ,USD,4.1,165,https://www.amazon.com/dp/B0B4FDDB4M,https://m.media-amazon.com/images/I/61xhaqnlKPL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$112.00 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0B2X796SX,"Samsung Galaxy S22 Smartphone, 128GB, T-Mobile - Phantom Black (Renewed)",$303.59 ,$319.99 ,USD,3.9,223,https://www.amazon.com/dp/B0B2X796SX,https://m.media-amazon.com/images/I/61kfOWlQLsL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$303.59 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 2 left in stock - order soon."
B0C6FP7PCP,"SAMSUNG Galaxy A34 5G Dual SIM (256GB, 8GB) 6.6&quot; 120Hz AMOLED, Octa-Core, 48MP Triple Camera, 4G Volte (GSM Unlocked for T-Mobile, Metro, Global) International Model A346M/DSN (w/ 256GB SD, Lime)",,,,4.3,11,https://www.amazon.com/dp/B0C6FP7PCP,https://m.media-amazon.com/images/I/51f+NN9g2wL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,50+ bought in past month,
B0B4BLQQDB,Samsung Galaxy Z Flip3 (5G) 128GB Unlocked - Phantom Black (Renewed),$258.97 ,,USD,3.8,53,https://www.amazon.com/dp/B0B4BLQQDB,https://m.media-amazon.com/images/I/51jtQJs9HsL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$258.97 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19"
B07ZQSSKY4,"Apple iPhone 11 Pro Max, 256GB, Space Gray - Unlocked (Renewed)",$363.56 ,$488.24 ,USD,4.3,15334,https://www.amazon.com/dp/B07ZQSSKY4,https://m.media-amazon.com/images/I/81LmL94PUvS._AC_SX444_SY639_FMwebp_QL65_.jpg,,$363.56 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19"
B08HK5MJDZ,Samsung Galaxy S20+ 5G 128GB Unlocked Purple Haze - (Renewed),$325.85 ,,USD,4,44,https://www.amazon.com/dp/B08HK5MJDZ,https://m.media-amazon.com/images/I/51v1b1+ObaL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$325.85 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Mar 22 - 26 Or fastest delivery Wed, Mar 20 Only 5 left in stock - order soon."
B08P278JG3,Samsung Galaxy A51 5G | A516U | 128GB | Single SIM | GSM Unlocked | Android Smartphone | Black (Renewed),$156.00 ,,USD,3.9,470,https://www.amazon.com/dp/B08P278JG3,https://m.media-amazon.com/images/I/61sdn7sGojL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$156.00 ,FALSE,FALSE,TRUE,TRUE,100+ bought in past month,"FREE delivery Thu, Mar 21 Only 3 left in stock - order soon."
B0977HR8JT,Redmi Note 10s | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint/Boost) | International Model (Onyx Gray),$179.00 ,$193.02 ,USD,4.4,1599,https://www.amazon.com/dp/B0977HR8JT,https://m.media-amazon.com/images/I/51f9HiHuSPL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$179.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Thu, Mar 21 Or fastest delivery Sun, Mar 17 Only 1 left in stock - order soon."
B09HY6N45T,SAMSUNG Galaxy A02s SM-A025V 32GB Android Smartphone Verizon Locked - Black - (Renewed),$74.00 ,,USD,4,162,https://www.amazon.com/dp/B09HY6N45T,https://m.media-amazon.com/images/I/51-5SZLawVL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$74.00 ,FALSE,FALSE,TRUE,TRUE,50+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Mon, Mar 18"
B07PLLZRHC,Samsung Galaxy J7 Star J737T 5.5&quot; T-Mobile 32GB Android 13MP - Silver (Renewed),$79.99 ,,USD,4.1,186,https://www.amazon.com/dp/B07PLLZRHC,https://m.media-amazon.com/images/I/51k+lnhqMhL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$79.99 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Mar 21 - 25 Or fastest delivery Tue, Mar 19 Only 11 left in stock - order soon."
B0CMJR4QHB,Samsung Galaxy S21 FE 5G SM-G990U2 T-Mobile Only 128GB Graphite Very Good,$329.99 ,,USD,4,6,https://www.amazon.com/dp/B0CMJR4QHB,https://m.media-amazon.com/images/I/61PZw4CO12L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$329.99 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Thu, Mar 21 Or fastest delivery Tue, Mar 19"
B099H7SHY2,"SAMSUNG Galaxy M12 (SM-M127F/DS) Dual SIM 64GB/ 4GB RAM, 6.5” GSM Unlocked International Version - No Warranty - Light Blue",$219.99 ,,USD,4.5,4,https://www.amazon.com/dp/B099H7SHY2,https://m.media-amazon.com/images/I/71aM5YgAM6L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$219.99 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 4 left in stock - order soon."
B09N1T1LL6,Xiaomi Redmi 9A (64GB+4GB) 4G LTE Unlocked GSM 6.53&quot; (Not Verizon - Boost - Cricket - At&amp;t) Dual Sim (Sky Blue),$110.90 ,$118.90 ,USD,4.4,1621,https://www.amazon.com/dp/B09N1T1LL6,https://m.media-amazon.com/images/I/61cWKAMANFL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$110.90 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B09MVZ2FJD,"SAMSUNG Galaxy S22+ Cell Phone, Factory Unlocked Android Smartphone, 128GB, 8K Camera &amp; Video, Brightest Display Screen, Long Battery Life, Fast 4nm Processor, US Version, Phantom White",,,,4.7,117,https://www.amazon.com/dp/B09MVZ2FJD,https://m.media-amazon.com/images/I/51xekry3J5L._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B01L5B0VII,Samsung Galaxy J7 5.5&quot; Smartphone T-Mobile GSM 16GB White 4G LTE SM-J700T,,,,3.2,34,https://www.amazon.com/dp/B01L5B0VII,https://m.media-amazon.com/images/I/61c5ippsLWL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B00KHBZFUW,Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE Also in USA - Black Mist,,,,4.1,125,https://www.amazon.com/dp/B00KHBZFUW,https://m.media-amazon.com/images/I/71QHsyHszxL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B0CL5ZKBW5,Xiaomi 13T Pro 5G Dual 512GB ROM 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Mobile Cell Phone - Black,$664.50 ,,USD,5,3,https://www.amazon.com/dp/B0CL5ZKBW5,https://m.media-amazon.com/images/I/61v0jm3fW1L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$664.50 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Thu, Mar 21 Or fastest delivery Mon, Mar 18 Only 8 left in stock - order soon."
B0CMJR4QHB,Samsung Galaxy S21 FE 5G SM-G990U2 T-Mobile Only 128GB Graphite Very Good,$329.99 ,,USD,4,6,https://www.amazon.com/dp/B0CMJR4QHB,https://m.media-amazon.com/images/I/61PZw4CO12L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$329.99 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Thu, Mar 21 Or fastest delivery Tue, Mar 19"
B099H7SHY2,"SAMSUNG Galaxy M12 (SM-M127F/DS) Dual SIM 64GB/ 4GB RAM, 6.5” GSM Unlocked International Version - No Warranty - Light Blue",$219.99 ,,USD,4.5,4,https://www.amazon.com/dp/B099H7SHY2,https://m.media-amazon.com/images/I/71aM5YgAM6L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$219.99 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 4 left in stock - order soon."
B09N1T1LL6,Xiaomi Redmi 9A (64GB+4GB) 4G LTE Unlocked GSM 6.53&quot; (Not Verizon - Boost - Cricket - At&amp;t) Dual Sim (Sky Blue),$110.90 ,$118.90 ,USD,4.4,1621,https://www.amazon.com/dp/B09N1T1LL6,https://m.media-amazon.com/images/I/61cWKAMANFL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$110.90 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B09MVZ2FJD,"SAMSUNG Galaxy S22+ Cell Phone, Factory Unlocked Android Smartphone, 128GB, 8K Camera &amp; Video, Brightest Display Screen, Long Battery Life, Fast 4nm Processor, US Version, Phantom White",,,,4.7,117,https://www.amazon.com/dp/B09MVZ2FJD,https://m.media-amazon.com/images/I/51xekry3J5L._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B079SQ39RZ,"Samsung Galaxy S9 64GB 4GB RAM (SM-G960F/DS) (GSM Only, No CDMA) Factory Unlocked - International Version (Coral Blue, Phone Only)",$379.99 ,,USD,4.3,1611,https://www.amazon.com/dp/B079SQ39RZ,https://m.media-amazon.com/images/I/51t1psoGXFL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$379.99 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 4 left in stock - order soon."
B01L5B0VII,Samsung Galaxy J7 5.5&quot; Smartphone T-Mobile GSM 16GB White 4G LTE SM-J700T,,,,3.2,34,https://www.amazon.com/dp/B01L5B0VII,https://m.media-amazon.com/images/I/61c5ippsLWL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B00KHBZFUW,Samsung Galaxy S4 16GB Unlocked GSM Smartphone w/ 4G LTE Also in USA - Black Mist,,,,4.1,125,https://www.amazon.com/dp/B00KHBZFUW,https://m.media-amazon.com/images/I/71QHsyHszxL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B0CL5ZKBW5,Xiaomi 13T Pro 5G Dual 512GB ROM 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Mobile Cell Phone - Black,$664.50 ,,USD,5,3,https://www.amazon.com/dp/B0CL5ZKBW5,https://m.media-amazon.com/images/I/61v0jm3fW1L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$664.50 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Thu, Mar 21 Or fastest delivery Mon, Mar 18 Only 8 left in stock - order soon."
B0BWS95VNJ,SAMSUNG Galaxy A34 5G + 4G LTE (256GB + 8GB) Unlocked Worldwide (Only T-Mobile/Mint/Metro USA Market) 6.6&quot; 120Hz 48MP Triple Camera + (25W Wall Charger) (Awesome Lavender (SM-A346M/DSN)),,,,4.4,1863,https://www.amazon.com/dp/B0BWS95VNJ,https://m.media-amazon.com/images/I/51Iq+ZuB+NL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B0CLKD3LPN,Apple iPhone XR 64GB Black LTE Cellular Straight Talk/TracFone MH5G3LL/A,,,,5,3,https://www.amazon.com/dp/B0CLKD3LPN,https://m.media-amazon.com/images/I/71Pt-pEQdNL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B08H7RJLM2,"Samsung Galaxy S20 Ultra, 128GB, Cosmic Gray - Fully Unlocked (Renewed)",$298.00 ,,USD,4.1,1596,https://www.amazon.com/dp/B08H7RJLM2,https://m.media-amazon.com/images/I/61i9rG1L94S._AC_SX444_SY639_FMwebp_QL65_.jpg,,$298.00 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,"FREE delivery Fri, Mar 22 Or fastest delivery Tue, Mar 19 Only 9 left in stock - order soon."
B07WHKYDV3,"Samsung Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3 (GSM ONLY, No CDMA) - International Version (Aura Glow)",$349.00 ,,USD,4.1,71,https://www.amazon.com/dp/B07WHKYDV3,https://m.media-amazon.com/images/I/61HwTdVawEL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$349.00 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 1 left in stock - order soon."
B0BGQSV8JL,"Apple iPhone 13 Mini, 128GB, Midnight - Unlocked (Renewed Premium)",$485.00 ,$509.00 ,USD,4.3,2951,https://www.amazon.com/dp/B0BGQSV8JL,https://m.media-amazon.com/images/I/61g+McQpg7L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$485.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0967RGC2H,Samsung A32 5G A326U 64GB Unlocked (Renewed),$129.99 ,$147.00 ,USD,3.9,170,https://www.amazon.com/dp/B0967RGC2H,https://m.media-amazon.com/images/I/61AlzxcAXHL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$129.99 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,"FREE delivery Mar 22 - 26 Or fastest delivery Wed, Mar 20 Only 4 left in stock - order soon."
B0BGQSV8JL,"Apple iPhone 13 Mini, 128GB, Midnight - Unlocked (Renewed Premium)",$485.00 ,$509.00 ,USD,4.3,2951,https://www.amazon.com/dp/B0BGQSV8JL,https://m.media-amazon.com/images/I/61g+McQpg7L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$485.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0967RGC2H,Samsung A32 5G A326U 64GB Unlocked (Renewed),$129.99 ,$147.00 ,USD,3.9,170,https://www.amazon.com/dp/B0967RGC2H,https://m.media-amazon.com/images/I/61AlzxcAXHL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$129.99 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,"FREE delivery Mar 22 - 26 Or fastest delivery Wed, Mar 20 Only 4 left in stock - order soon."
B088MMXN3X,Samsung Galaxy S20+ 5G Factory Unlocked Android Cell Phone |128GB of Storage | Cosmic Black (Renewed),$247.45 ,,USD,4.2,391,https://www.amazon.com/dp/B088MMXN3X,https://m.media-amazon.com/images/I/61TyryyHMqL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$247.45 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Wed, Mar 20 Only 1 left in stock - order soon."
B0BLW47H3M,"SAMSUNG Galaxy A14 5G A Series Cell Phone, Factory Unlocked Android Smartphone, 64GB w/Expandable Storage, Long Battery Life, 13MP Camera, 6.6&quot; Infinite Display Screen, US Version, 2023, Black",,,,4.2,690,https://www.amazon.com/dp/B0BLW47H3M,https://m.media-amazon.com/images/I/914cXYd0yOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,
B0BDY71GRG,"Apple iPhone SE 3rd Gen, 64GB, Midnight - Unlocked (Renewed)",$205.88 ,$242.25 ,USD,4.3,1184,https://www.amazon.com/dp/B0BDY71GRG,https://m.media-amazon.com/images/I/51dtGasJvnL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$205.88 ,FALSE,FALSE,FALSE,TRUE,500+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B08CJDTDPL,Samsung Galaxy A51 LTE Verizon (Renewed),$134.98 ,,USD,4.2,406,https://www.amazon.com/dp/B08CJDTDPL,https://m.media-amazon.com/images/I/71E4MCeVvBL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$134.98 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Mar 21 - 25 Or fastest delivery Tue, Mar 19"
B0CHXJJH4K,"SAMSUNG Galaxy A13 4G, At&amp;t Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",$107.00 ,,USD,5,1,https://www.amazon.com/dp/B0CHXJJH4K,https://m.media-amazon.com/images/I/71BWFlt4bEL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$107.00 ,FALSE,FALSE,FALSE,FALSE,,FREE delivery Mar 21 - 22
B07K4VCLLK,"Apple iPhone XS, 64GB, Silver - Unlocked (Renewed)",$182.00 ,,USD,4.3,2430,https://www.amazon.com/dp/B07K4VCLLK,https://m.media-amazon.com/images/I/61BXfa66w7L._AC_SX444_SY639_FMwebp_QL65_.jpg,,$182.00 ,FALSE,FALSE,TRUE,TRUE,200+ bought in past month,"FREE delivery Tue, Mar 19 Only 6 left in stock - order soon."
B0BBSBYJTS,Samsung Galaxy S20 FE 5G 128GB Blue AT&amp;T LOCKED,$199.00 ,,USD,4.2,96,https://www.amazon.com/dp/B0BBSBYJTS,https://m.media-amazon.com/images/I/31mxNCsYbpL._AC_SX255_SY367_FMwebp_QL65_.jpg,,$199.00 ,FALSE,FALSE,TRUE,TRUE,100+ bought in past month,"FREE delivery Wed, Mar 20"
B0849YQDP1,"Samsung Galaxy S10+ Plus G975U, 4G LTE, US Version, 128GB, 8GB, White - Unlocked",$297.56 ,,USD,4.2,400,https://www.amazon.com/dp/B0849YQDP1,https://m.media-amazon.com/images/I/51JysX4EHOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$297.56 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Mon, Mar 18"
